estimator		mean_fit_time	std_fit_time	mean_score_time	std_score_time
ExtraTreesClassifier	0	0.5216829776763916	0.014184647736773054	0.03729963302612305	0.0038266679746125714
ExtraTreesClassifier	1	0.8263165950775146	0.01825478364336585	0.050016982214791436	0.0035854522959480276
ExtraTreesClassifier	2	1.4305592264447893	0.03185974492921747	0.07569609369550433	0.006094876353840209
ExtraTreesClassifier	3	0.6940904344831195	0.029158338519224117	0.048350674765450616	0.001599095888007371
ExtraTreesClassifier	4	1.2277871200016566	0.027632555430382504	0.0685743944985526	0.0019270012991349909
ExtraTreesClassifier	5	2.285466057913644	0.028250488770442877	0.11240124702453613	0.006592693082704394
ExtraTreesClassifier	6	1.23294278553554	0.019340173218356346	0.06985647337777275	0.0030635444705898805
ExtraTreesClassifier	7	2.3545903818947926	0.035790749802857146	0.11430355480739049	0.0018915590073852549
ExtraTreesClassifier	8	4.564453908375332	0.05615243411811107	0.2029210158756801	0.003523913553901744
ExtraTreesClassifier	9	1.5675681318555559	0.0391439005147613	0.08025356701442174	0.0024847228772013606
ExtraTreesClassifier	10	3.0294042995997836	0.05219155160621561	0.14097060476030623	0.0034954540200728304
ExtraTreesClassifier	11	5.97966194152832	0.20740415946338026	0.26768204144069124	0.007819465591202956
ExtraTreesClassifier	12	0.43160057067871094	0.0105931062722631	0.03391974312918527	0.0005870110653172985
ExtraTreesClassifier	13	0.7503013610839844	0.013511363589500986	0.04847022465297154	0.0016294016471871944
ExtraTreesClassifier	14	1.394333737237113	0.0224785339679329	0.07276783670697894	0.003000345175223942
ExtraTreesClassifier	15	0.684612648827689	0.023507324466308484	0.04668811389378139	0.0016790335376335157
ExtraTreesClassifier	16	1.2791971819741386	0.03764516933973987	0.07447964804513114	0.0038898808507053075
ExtraTreesClassifier	17	2.38312874521528	0.06425989512132191	0.11882185935974121	0.005001809607775438
ExtraTreesClassifier	18	1.2299587385995048	0.014327008736006206	0.07261381830487933	0.0034815289558119142
ExtraTreesClassifier	19	2.411013194492885	0.0941671759187224	0.11883657319205147	0.00430463321470475
ExtraTreesClassifier	20	4.625264406204224	0.06882765332093048	0.21236327716282435	0.0037892212936485098
ExtraTreesClassifier	21	1.5057987826211112	0.0437838767269429	0.07917353085109166	0.0035181392947563183
ExtraTreesClassifier	22	2.8647239208221436	0.07198526205398038	0.13362857273646764	0.0031385619695213592
ExtraTreesClassifier	23	5.34855284009661	0.3529214372610956	0.2497450283595494	0.009191730243929422
RandomForestClassifier	0	6.3513553483145575	0.023890265637377048	0.0339155878339495	0.006517167652217043
RandomForestClassifier	1	12.514103140149798	0.03490231464532982	0.039114883967808316	0.0036798918010805984
RandomForestClassifier	2	24.856313228607178	0.03451036205344285	0.059689079012189596	0.005305645801494932
RandomForestClassifier	3	12.204991442816597	0.05686903056850219	0.035984652382986884	0.0009281718868096703
RandomForestClassifier	4	24.32052186557225	0.09486771335839056	0.0540240832737514	0.002863891967807981
RandomForestClassifier	5	48.563250235148836	0.1619044584137172	0.08705149378095355	0.004819144794840964
RandomForestClassifier	6	22.322280304772512	0.44294737827737596	0.054923840931483676	0.0026573410433851706
RandomForestClassifier	7	43.92239049502781	0.793979859267949	0.09165780884878975	0.0031931839241321506
RandomForestClassifier	8	88.60082912445068	1.2790663375635374	0.15967403139386857	0.004176278352939025
RandomForestClassifier	9	23.60488792828151	1.0101510228961554	0.055122511727469306	0.0018449771172798994
RandomForestClassifier	10	47.40702847072056	1.211542831358349	0.09401454244341169	0.0038647745843219884
RandomForestClassifier	11	94.98627628598895	1.2831176955877481	0.1774686404636928	0.005152123071029136
RandomForestClassifier	12	7.906107255390713	0.037059830636861926	0.0335043157849993	0.00508728065262965
RandomForestClassifier	13	15.640434537615095	0.07242476495929569	0.043307440621512275	0.002047678754870328
RandomForestClassifier	14	31.180644750595093	0.1798241637985269	0.0671208245413644	0.0022578219027637727
RandomForestClassifier	15	14.294912678854805	0.17985314458777305	0.04659761701311384	0.002710357222530067
RandomForestClassifier	16	28.332309075764247	0.4431486990705673	0.06696704455784389	0.0009192508578921795
RandomForestClassifier	17	56.60174471991403	0.5501143521095222	0.11986425944737025	0.004505364312941657
RandomForestClassifier	18	16.38985868862697	0.20950277870765008	0.04592735426766532	0.0030661124107904886
RandomForestClassifier	19	32.780523197991506	1.2334533813787123	0.07569687707083565	0.0030612810397154435
RandomForestClassifier	20	65.76094698905945	2.308073891688409	0.13176849910191127	0.006604762583393475
RandomForestClassifier	21	16.295765025275095	0.624369396484918	0.04485556057521275	0.0018383974814307205
RandomForestClassifier	22	32.79495324407305	1.1925673795408318	0.0747436795915876	0.0036515731951386105
RandomForestClassifier	23	65.39452123641968	0.9787868652996581	0.12842246464320592	0.002537259849631638
DecisionTreeClassifier	0	3.471617187772478	0.07377515631190704	0.021390506199428012	0.003425195082370809
DecisionTreeClassifier	1	6.835811649050031	0.07368684969573196	0.02092276300702776	0.0032971920761305762
DecisionTreeClassifier	2	12.414912155696324	0.5272112376110462	0.020194530487060547	0.001818812068128609
DecisionTreeClassifier	3	12.818370989390782	0.8919855959561809	0.018910884857177734	0.002528480126974658
DecisionTreeClassifier	4	4.309505496706281	0.02317970054147278	0.018709421157836914	0.0021346020102382883
DecisionTreeClassifier	5	7.634018387113299	0.2390422651790343	0.01846599578857422	0.00041852703517561527
DecisionTreeClassifier	6	8.070548568453107	0.23438326472829737	0.0194767883845738	0.0020755039676368047
DecisionTreeClassifier	7	7.948257650647845	0.27189764568447333	0.01717655999319894	0.0003524095682971405
