estimator		mean_fit_time	std_fit_time	mean_score_time	std_score_time
ExtraTreesClassifier	0	0.008437974112374442	0.000494505880166478	0.0038825784410749164	0.00037579117601465386
ExtraTreesClassifier	1	0.014608894075666155	0.001619562134899517	0.004442930221557617	0.0004877113138379788
ExtraTreesClassifier	2	0.028236286980765208	0.00418038541365402	0.005509989602225167	0.0010539599632757963
ExtraTreesClassifier	3	0.00922598157610212	0.001483579088959837	0.003929683140345982	0.0006213991872361487
ExtraTreesClassifier	4	0.015231507165091378	0.0017943345915973398	0.003786529813494001	0.0003631590139628346
ExtraTreesClassifier	5	0.03150793484279087	0.005125233256194442	0.005940369197300502	0.001050872936231617
ExtraTreesClassifier	6	0.009044817515781947	0.0015975433652924721	0.003924165453229632	0.0006881457808432604
ExtraTreesClassifier	7	0.018420389720371792	0.0032280026309487544	0.004360062735421317	0.0005820577219107831
ExtraTreesClassifier	8	0.03135599408830915	0.003056978494627142	0.005505800247192383	0.0010324726487840376
ExtraTreesClassifier	9	0.008797304970877511	0.0013074033035812807	0.0034355095454624723	0.0004885637225353005
ExtraTreesClassifier	10	0.015427930014474052	0.00229861889133046	0.003766775131225586	0.00047533021955622676
ExtraTreesClassifier	11	0.03241940907069615	0.00541736510759136	0.006362370082310268	0.0012452196584690615
ExtraTreesClassifier	12	0.008595534733363561	0.003455726824909825	0.0035734857831682476	0.000622449482152535
ExtraTreesClassifier	13	0.015231030327933175	0.0022970302286528027	0.00486067363194057	0.0012749002216863295
ExtraTreesClassifier	14	0.03464961051940918	0.0038039735668168348	0.0058667659759521484	0.001061049973645318
ExtraTreesClassifier	15	0.00858133179800851	0.0013222241510250788	0.003646101270403181	0.00051236079629632
ExtraTreesClassifier	16	0.018279245921543667	0.0035982818151078302	0.004792962755475726	0.0007932417788152694
ExtraTreesClassifier	17	0.03458404541015625	0.0032165868363034284	0.006078822272164481	0.0010172437935635347
ExtraTreesClassifier	18	0.010340724672589983	0.002234154597403825	0.004003320421491351	0.0008857013389761056
ExtraTreesClassifier	19	0.018586703709193637	0.0015469381991464308	0.004791293825422015	0.000701413051054113
ExtraTreesClassifier	20	0.034853526524135044	0.005248502272775857	0.005505221230643136	0.0012268030073174015
ExtraTreesClassifier	21	0.008508443832397461	0.0011966574744521397	0.00371967043195452	0.0004580612233297661
ExtraTreesClassifier	22	0.015390702656337194	0.0011897095882700685	0.004003082002912249	0.0005385427723602247
ExtraTreesClassifier	23	0.033098970140729635	0.0066394733043442684	0.005512339728219169	0.0007092686582559443
RandomForestClassifier	0	0.010821035930088587	0.00038303547172388244	0.003358398165021624	0.0002262160489759325
RandomForestClassifier	1	0.019443886620657786	0.0010888976265231668	0.0042166028703962055	0.0006992287975357563
RandomForestClassifier	2	0.04351660183497837	0.006374023710779984	0.005716255732945034	0.0008780791490061381
RandomForestClassifier	3	0.011642898832048689	0.0020919761091000586	0.0036536966051374164	0.0003460106834068222
RandomForestClassifier	4	0.02442652838570731	0.002802952829392992	0.004649230412074498	0.0006430992778310681
RandomForestClassifier	5	0.041476930890764506	0.003002496693473411	0.005438089370727539	0.0009836464153242365
RandomForestClassifier	6	0.011728388922555106	0.0018663967073584474	0.0035771983010428293	0.000778737663309241
RandomForestClassifier	7	0.02145671844482422	0.0012096043497032715	0.004224845341273716	0.0008788556758284663
RandomForestClassifier	8	0.04244998523167202	0.00417075628140478	0.004717281886509487	0.0002491870522107702
RandomForestClassifier	9	0.011325257165091378	0.000786099921774504	0.003514153616768973	0.0004677851309699356
RandomForestClassifier	10	0.021365574428013394	0.002108865283842083	0.003431831087384905	0.00017723963720271013
RandomForestClassifier	11	0.046322141374860494	0.006346884174278888	0.00573314939226423	0.001018953788119182
RandomForestClassifier	12	0.012745448521205358	0.0018713945490368713	0.0036441258021763395	0.0005138323289997626
RandomForestClassifier	13	0.02209510122026716	0.0028312205188640565	0.00416490009852818	0.0005188378706498538
RandomForestClassifier	14	0.043442215238298686	0.0046255421136419134	0.0054345471518380305	0.0011121130609403414
RandomForestClassifier	15	0.011161633900233678	0.0005910225960438272	0.0035036631992885043	0.0004652750959761195
RandomForestClassifier	16	0.02254298755100795	0.004211077541733028	0.00394061633518764	0.0003230954030616723
RandomForestClassifier	17	0.04501376833234515	0.005819120931007532	0.006086962563650948	0.001385024578738253
RandomForestClassifier	18	0.011744499206542969	0.001020428128485148	0.003434828349522182	0.00031977816363211524
RandomForestClassifier	19	0.02449376242501395	0.0023755066654259287	0.0041452135358537945	0.0006919092568790713
RandomForestClassifier	20	0.04704359599522182	0.004680676937354202	0.006222963333129883	0.0012225928192657887
RandomForestClassifier	21	0.012801034109933036	0.0018367579343507047	0.003431081771850586	0.0006218928503310925
RandomForestClassifier	22	0.024989639009748186	0.002218954421863509	0.0042214734213692805	0.0007495407286286174
RandomForestClassifier	23	0.051235471452985494	0.004936438555498756	0.007228919437953404	0.0007481557831883613
DecisionTreeClassifier	0	0.002048560551234654	0.00038805559454703253	0.003286463873726981	0.0006991837490061998
DecisionTreeClassifier	1	0.0017846311841692244	0.00036414341274253155	0.0033613273075648715	0.0004415870848994477
DecisionTreeClassifier	2	0.0018582684653145926	0.00022645585773684195	0.0033575126102992465	0.0005792862039850189
DecisionTreeClassifier	3	0.0019480160304478236	0.0004250651450587764	0.003230401447841099	0.000549939487807936
DecisionTreeClassifier	4	0.001573324203491211	0.00017968031486465056	0.002505132130214146	0.00027041537265600846
DecisionTreeClassifier	5	0.0017161028725760324	0.0002463666299770821	0.003216334751674107	0.0005892497658422461
DecisionTreeClassifier	6	0.0018599714551653182	0.0003538977992711328	0.0028569698333740234	0.0007430635677239968
DecisionTreeClassifier	7	0.0020028182438441683	0.0002705149070328233	0.0027887821197509766	0.0005888834241397012
AdaBoostClassifier	0	0.031394549778529575	0.0034037744416276824	0.007009710584368024	0.0016730937227738961
AdaBoostClassifier	1	0.05204738889421735	0.006052927416308797	0.010228361402239119	0.002250163587442326
AdaBoostClassifier	2	0.11372556005205427	0.0057466557461776984	0.019688776561192105	0.0038219521618930957
AdaBoostClassifier	3	0.19653722218104772	0.008789425422288439	0.02754552023751395	0.007630648374466509
GradientBoostingClassifier	0	0.021098579679216658	0.0037969931499464583	0.004224981580461774	0.0005284207358746473
GradientBoostingClassifier	1	0.03786710330418178	0.004999509616268067	0.003873041697910854	0.0006987563752703951
GradientBoostingClassifier	2	0.07104202679225377	0.011366873228644547	0.0040765489850725445	0.0005600088354847683
GradientBoostingClassifier	3	0.13344730649675643	0.009799582702324004	0.004380532673427037	0.0006856255310989607
GradientBoostingClassifier	4	0.018605027879987444	0.003223797753527693	0.0035329886845179965	0.0003917172343780253
GradientBoostingClassifier	5	0.03389201845441546	0.0058685081628350455	0.0033589090619768414	0.0006431068161744216
GradientBoostingClassifier	6	0.0691580091203962	0.007985651756441154	0.004014389855521066	0.0006529291657339044
