estimator		mean_fit_time	std_fit_time	mean_score_time	std_score_time
ExtraTreesClassifier	0	0.010104213442121233	0.00048523559701579085	0.004291704722813198	0.00036128907808764913
ExtraTreesClassifier	1	0.017592430114746094	0.0018491940851087052	0.0049310411725725445	0.0008616997412485193
ExtraTreesClassifier	2	0.036787952695574076	0.006126131514279604	0.006461313792637416	0.0012367008624678084
ExtraTreesClassifier	3	0.011312518801007952	0.002265082537630515	0.004359109061104911	0.0007455010362336443
ExtraTreesClassifier	4	0.01820077214922224	0.0017760553717515602	0.004780803407941546	0.0005209020528131337
ExtraTreesClassifier	5	0.035546370915004184	0.004325920324133835	0.006277697426932198	0.00037996798747887714
ExtraTreesClassifier	6	0.013707808085850306	0.001949873544052596	0.004434210913521903	0.0009815741245154338
ExtraTreesClassifier	7	0.023570639746529714	0.0029168542054438837	0.005587475640433175	0.0010380073952946556
ExtraTreesClassifier	8	0.03785364968436105	0.0029812637879377537	0.006579841886247907	0.0010224393372901897
ExtraTreesClassifier	9	0.012061561856951033	0.00218969094808235	0.004284109388078962	0.0005919484191268377
ExtraTreesClassifier	10	0.02138406889779227	0.0025196284854583644	0.005433900015694755	0.0008664827971217307
ExtraTreesClassifier	11	0.04546151842389788	0.007249308016797299	0.007601806095668248	0.0013278263355403347
ExtraTreesClassifier	12	0.010458230972290039	0.002139863471900918	0.004468066351754325	0.000710547263375829
ExtraTreesClassifier	13	0.01581219264439174	0.0006987843091033248	0.004506758281162807	0.0004714929231083226
ExtraTreesClassifier	14	0.032856532505580356	0.006189316031821343	0.005943672997610909	0.0007313815457523487
ExtraTreesClassifier	15	0.009805338723318917	0.0005287055938931357	0.0039332253592354914	0.00041830251525960154
ExtraTreesClassifier	16	0.01808983939034598	0.0010838456513244305	0.004941770008632115	0.0004999104867529138
ExtraTreesClassifier	17	0.036490167890276225	0.005308174179177152	0.006305183683122907	0.0009192910861875765
ExtraTreesClassifier	18	0.012235539300101144	0.0021313160802440847	0.004219259534563337	0.0009206597339975026
ExtraTreesClassifier	19	0.020322084426879883	0.002424724364239222	0.004946334021432059	0.00032540750744525964
ExtraTreesClassifier	20	0.042337383542742045	0.00454728569774789	0.00680126462663923	0.0010356901340027116
ExtraTreesClassifier	21	0.010466984340122767	0.0007366581700149466	0.0037160260336739676	0.0002463749689668154
ExtraTreesClassifier	22	0.023643970489501953	0.0038988532307747043	0.005218710218157087	0.0010665879551041144
ExtraTreesClassifier	23	0.04189365250723703	0.005874554362729789	0.006446804319109235	0.0003377663583841839
RandomForestClassifier	0	0.018296207700456892	0.0006990997215617019	0.0038603714534214567	0.000583166119416602
RandomForestClassifier	1	0.03590079716273716	0.001963788985865435	0.004144396100725446	0.00022682393845926775
RandomForestClassifier	2	0.0752216066632952	0.0043650116745173285	0.006649221692766462	0.0009546718610858086
RandomForestClassifier	3	0.02073005267551967	0.00143407380614364	0.0037884371621268137	0.0007003701078272069
RandomForestClassifier	4	0.04602313041687012	0.002750296684899826	0.0052879878452845985	0.0007001396328476675
RandomForestClassifier	5	0.08991401536124093	0.0059638841011788865	0.006695679255894252	0.0011318135489917934
RandomForestClassifier	6	0.02343017714364188	0.003360436417046193	0.004400593893868583	0.0005350662618167685
RandomForestClassifier	7	0.045164448874337335	0.005005972719052351	0.005289384296962193	0.0009926486765576242
RandomForestClassifier	8	0.0770477567400251	0.005634061757942498	0.006158590316772461	0.0009857208976676059
RandomForestClassifier	9	0.02120443752833775	0.0024052214540233995	0.003932407924107143	0.0004968199887026866
RandomForestClassifier	10	0.048327241625104635	0.005195306710513661	0.005243199212210519	0.0010756201498827384
RandomForestClassifier	11	0.08570146560668945	0.0059404191838114935	0.006503173283168248	0.0013396655959488802
RandomForestClassifier	12	0.02532339096069336	0.0034313648853391563	0.004434687750680106	0.0008222406812697749
RandomForestClassifier	13	0.04462088857378278	0.003626422365033066	0.004792179380144391	0.0006510842342797456
RandomForestClassifier	14	0.08517452648707799	0.008574909092720448	0.006807667868477958	0.0010611678032114652
RandomForestClassifier	15	0.023260082517351423	0.004015627060970698	0.0038610526493617465	0.0005189397260357127
RandomForestClassifier	16	0.04745674133300781	0.0034555526116649255	0.004587037222726005	0.0006947288166366149
RandomForestClassifier	17	0.0918365206037249	0.00991466304742823	0.006577866418021066	0.0011194173429534833
RandomForestClassifier	18	0.020928348813738142	0.0013667419051684308	0.004001787730625698	0.0008448033697479302
RandomForestClassifier	19	0.048902545656476705	0.0044955739753268775	0.005443368639264788	0.0010625034064733732
RandomForestClassifier	20	0.09482635770525251	0.010962804275540621	0.00759502819606236	0.0007732319060729923
RandomForestClassifier	21	0.024113212312970842	0.0018440490925837054	0.004000493458339146	0.0006556769615406302
RandomForestClassifier	22	0.051552806581769674	0.003179662807912386	0.005155835832868304	0.001062115831141278
RandomForestClassifier	23	0.09912197930472237	0.005289453351616537	0.006889411381312779	0.0010782446487990114
DecisionTreeClassifier	0	0.00335655893598284	0.00044075370342585733	0.0037191595349993023	0.0005922438264319104
DecisionTreeClassifier	1	0.0032134737287248883	0.00036504776901998773	0.003301927021571568	0.0005893623877112199
DecisionTreeClassifier	2	0.0027887821197509766	0.000527269727918586	0.0032989978790283203	0.0005279452149322887
DecisionTreeClassifier	3	0.0027197088514055523	0.00037097969683566904	0.003292015620640346	0.000454098761382884
