estimator		mean_fit_time	std_fit_time	mean_score_time	std_score_time
ExtraTreesClassifier	0	0.01031078611101423	0.001160374941195884	0.004720415387834821	0.0008407850755111742
ExtraTreesClassifier	1	0.019048997334071567	0.001811888465239427	0.005161115101405552	0.0005435262322201736
ExtraTreesClassifier	2	0.03481319972446987	0.0015327960432385968	0.0071190765925816125	0.0009165945483324864
ExtraTreesClassifier	3	0.011257580348423548	0.0017815360110174188	0.004085983548845563	0.0004928750000835525
ExtraTreesClassifier	4	0.020781959806169783	0.0013180633873458973	0.0048721858433314735	0.0006432209303797694
ExtraTreesClassifier	5	0.038471732820783346	0.0035297115168227925	0.006961039134434291	0.0008232651260703343
ExtraTreesClassifier	6	0.01123959677559989	0.0007677944365748427	0.004231589181082589	0.00045440540146982994
ExtraTreesClassifier	7	0.020727021353585378	0.0028710865096579934	0.005197967801775251	0.0009215996121232815
ExtraTreesClassifier	8	0.043466227395193915	0.004637445573966898	0.008565936769757952	0.0008517151602263064
ExtraTreesClassifier	9	0.012183223451886858	0.0012843649948459952	0.004876817975725446	0.0006406115931162673
ExtraTreesClassifier	10	0.02258157730102539	0.001804488823713649	0.005892004285539899	0.0010968664359226783
ExtraTreesClassifier	11	0.03885647228785923	0.002863108097712978	0.007167339324951172	0.0009960387092847636
ExtraTreesClassifier	12	0.011322464261736189	0.0022938044959467754	0.004304443086896624	0.0005293082608880212
ExtraTreesClassifier	13	0.02000600951058524	0.002434250128903034	0.004726001194545201	0.0007979696968542615
ExtraTreesClassifier	14	0.03542470932006836	0.0029923779430864493	0.005963121141706195	0.0009858229662377605
ExtraTreesClassifier	15	0.010966948100498744	0.0019913059249695953	0.004440341676984515	0.000732771452517648
ExtraTreesClassifier	16	0.021666390555245534	0.002583333518686429	0.005658115659441266	0.0006395673300835444
ExtraTreesClassifier	17	0.03866485186985561	0.004260120929359101	0.007092850548880441	0.0008718315774792651
ExtraTreesClassifier	18	0.011477606637137277	0.0018363559196264364	0.004369054521833148	0.0007920968449930388
ExtraTreesClassifier	19	0.02265943799700056	0.003418428661400063	0.006022453308105469	0.0007563863683015527
ExtraTreesClassifier	20	0.03850555419921875	0.0030463865655099114	0.006958348410470145	0.0007373316038472857
ExtraTreesClassifier	21	0.011873994554792131	0.0020824784988966063	0.004653862544468471	0.0010603904766568388
ExtraTreesClassifier	22	0.02101400920322963	0.0017769499112263642	0.004876988274710519	0.0008336409845790132
ExtraTreesClassifier	23	0.03934172221592495	0.004329272493492218	0.007094553538731166	0.0009489002001196016
RandomForestClassifier	0	0.016985416412353516	0.0006157436514323471	0.0035101345607212613	0.0003807885580406501
RandomForestClassifier	1	0.03562089375087193	0.0036295856578896562	0.004733664648873466	0.0007990283733044072
RandomForestClassifier	2	0.06800665174211774	0.004439526274155147	0.006188392639160156	0.000933551555558528
RandomForestClassifier	3	0.017356940678187778	0.0020573515752023135	0.003939935139247349	0.00031905218476282365
RandomForestClassifier	4	0.0359079156603132	0.004884490913345169	0.00552443095615932	0.0010465083978681122
RandomForestClassifier	5	0.0748518535069057	0.0037146464685119153	0.0069604260580880305	0.0012424508757646324
RandomForestClassifier	6	0.019710608891078403	0.0024144149759922667	0.004662070955548968	0.0008360309935291222
RandomForestClassifier	7	0.034641265869140625	0.0024170794616007693	0.005037682397024972	0.0005860487865974764
RandomForestClassifier	8	0.06956100463867188	0.0046331306867393755	0.006663322448730469	0.0011279888762597997
RandomForestClassifier	9	0.018793685095650808	0.0018693705780698775	0.004299776894705636	0.0007977814323664431
RandomForestClassifier	10	0.03518220356532505	0.004826914745330848	0.005596160888671875	0.001056366374107297
RandomForestClassifier	11	0.06864159447806222	0.0032493693288753235	0.006167786461966378	0.0008366265994221463
RandomForestClassifier	12	0.022207702909197127	0.0027199324561632304	0.00480546270098005	0.0002530389955386998
RandomForestClassifier	13	0.038157871791294644	0.0022949323345010726	0.004945516586303711	0.001060436035409908
RandomForestClassifier	14	0.07503799029758998	0.007678674468497212	0.006385769162859235	0.0009918125073973875
RandomForestClassifier	15	0.023593221391950334	0.002692022063944865	0.004840237753731864	0.0007213815091726012
RandomForestClassifier	16	0.04159787722996303	0.004796915478134935	0.005735703877040318	0.0008377052255546935
RandomForestClassifier	17	0.06972180094037737	0.004352707555623606	0.006229400634765625	0.0014432412123928544
RandomForestClassifier	18	0.02149496759687151	0.003062003935483095	0.004255226680210659	0.0006128753472642237
RandomForestClassifier	19	0.03983334132603237	0.0035111906871674254	0.00494309834071568	0.0009447130980939978
RandomForestClassifier	20	0.07706093788146973	0.003119182994258624	0.006657838821411133	0.0009553172826307336
RandomForestClassifier	21	0.022393975939069475	0.0035450675472550965	0.00444483757019043	0.0006282448153515185
RandomForestClassifier	22	0.04157570430210659	0.005757921420616117	0.005513838359287807	0.000656858666245783
RandomForestClassifier	23	0.08211936269487653	0.004641828817305895	0.006312676838466099	0.0013572218071461408
DecisionTreeClassifier	0	0.00215564455304827	0.00022699158300255298	0.002929755619594029	0.00031861597165236367
DecisionTreeClassifier	1	0.0018304756709507533	0.0005230322971079587	0.003051962171282087	0.00043584470962219863
DecisionTreeClassifier	2	0.002091918672834124	0.0006784368188707579	0.0027208668845040457	0.00025448233597086126
DecisionTreeClassifier	3	0.002149547849382673	0.00044421633399517764	0.0032205581665039062	0.0005883189920297889
