estimator		mean_fit_time	std_fit_time	mean_score_time	std_score_time
ExtraTreesClassifier	0	0.008221728461129325	0.0005278164093232315	0.0035055364881243023	0.0006568259910512531
ExtraTreesClassifier	1	0.012729644775390625	0.0005931322655932113	0.004146984645298549	0.00044094350181014716
ExtraTreesClassifier	2	0.026388815471104214	0.003920209210927248	0.005651746477399554	0.0009548041210314039
ExtraTreesClassifier	3	0.009237221309116908	0.0016213791842602974	0.003432103565761021	0.0003224400958266534
ExtraTreesClassifier	4	0.014930622918265206	0.0010310017801441144	0.004074607576642718	0.0007322076774998696
ExtraTreesClassifier	5	0.03188255855015346	0.004439959173527115	0.006078822272164481	0.0013533410445272982
ExtraTreesClassifier	6	0.010301079068865095	0.0015826451836236954	0.004001038415091378	0.0005961014430307331
ExtraTreesClassifier	7	0.017555645533970425	0.002719142467848597	0.003931283950805664	0.0009068165774883836
ExtraTreesClassifier	8	0.033774614334106445	0.0057885730016032375	0.006009101867675781	0.000965578551711574
ExtraTreesClassifier	9	0.009458678109305245	0.0015668170438055517	0.00364405768258231	0.0008774404430620058
ExtraTreesClassifier	10	0.01696491241455078	0.0024193919700741967	0.004003320421491351	0.0007086012001857043
ExtraTreesClassifier	11	0.03242829867771694	0.0028372354817889018	0.005648885454450335	0.0009157437790739289
ExtraTreesClassifier	12	0.00942584446498326	0.0014692686843715782	0.0037881646837506977	0.0007976229917356499
ExtraTreesClassifier	13	0.015528951372419084	0.002462784443894819	0.0040765149252755305	0.0007330468963910178
ExtraTreesClassifier	14	0.027767045157296315	0.003571551013341088	0.005236830030168805	0.0005804238687378969
ExtraTreesClassifier	15	0.009010587419782366	0.0016641345435130753	0.0037867341722760883	0.000839532362282279
ExtraTreesClassifier	16	0.01797069822038923	0.003977039118325836	0.0045751844133649555	0.000980065098837053
ExtraTreesClassifier	17	0.036248513630458286	0.00493069514822058	0.006372179303850446	0.0012025683251565187
ExtraTreesClassifier	18	0.010886022022792272	0.0020165083639525194	0.004226582390921456	0.0006497444510150217
ExtraTreesClassifier	19	0.017205987657819475	0.0028896698023956617	0.004085132053920201	0.00041470508957126064
ExtraTreesClassifier	20	0.030806473323277066	0.0035999564079157212	0.005800724029541016	0.0007931240903345948
ExtraTreesClassifier	21	0.011043344225202287	0.0015942350069182319	0.004218101501464844	0.0005250461846040851
ExtraTreesClassifier	22	0.01919851984296526	0.002365557281739825	0.00437579836164202	0.0008916041562343233
ExtraTreesClassifier	23	0.03123460497174944	0.002243212247990825	0.005647727421351841	0.0005165477935383368
RandomForestClassifier	0	0.01091177122933524	0.0008473417261750572	0.0035025732857840402	0.0002688070863822074
RandomForestClassifier	1	0.024250405175345286	0.0035516796097261427	0.004582507269723075	0.0007812653626919299
RandomForestClassifier	2	0.04255979401724679	0.0043751136996372795	0.006150075367518834	0.0010634869471183388
RandomForestClassifier	3	0.01205549921308245	0.0015650026843298055	0.003145830971854074	0.0003528115306461609
RandomForestClassifier	4	0.02453477042061942	0.0033016567657232123	0.004505293709891183	0.0009274077402856878
RandomForestClassifier	5	0.044247593198503764	0.005018247676544064	0.005372864859444755	0.0009199181993824192
RandomForestClassifier	6	0.0126082215990339	0.0020511082510182863	0.003645045416695731	0.0005801566063959377
RandomForestClassifier	7	0.024564606802804128	0.0037563963459779476	0.004509414945329938	0.0008459562848627033
RandomForestClassifier	8	0.04549786022731236	0.004619214545089803	0.005930287497384208	0.0008217241696238713
RandomForestClassifier	9	0.013256515775408064	0.0020087892886719695	0.003716639110020229	0.0006492562574845809
RandomForestClassifier	10	0.026915413992745534	0.0033462116481662663	0.004510504858834403	0.0006607325538336339
RandomForestClassifier	11	0.04702227456229074	0.00699075625304522	0.005867889949253627	0.0009581546251790433
RandomForestClassifier	12	0.011660371507917131	0.001505948170293363	0.003289393016270229	0.00036345095606002897
RandomForestClassifier	13	0.02181734357561384	0.0025626474875318117	0.004003661019461495	0.00046645794170689967
RandomForestClassifier	14	0.040590218135288784	0.004526649135603209	0.005114419119698661	0.0008235650691916617
RandomForestClassifier	15	0.014338288988385881	0.002680312444150837	0.003930262156895229	0.0006784976840099522
RandomForestClassifier	16	0.026409149169921875	0.005571816452673929	0.004648651395525251	0.0009877848776564664
RandomForestClassifier	17	0.04927676064627511	0.003813116332937124	0.005728517259870257	0.0008874959000991896
RandomForestClassifier	18	0.013307367052350725	0.002032410698810106	0.003871270588466099	0.0008785833169752022
RandomForestClassifier	19	0.02721684319632394	0.003866368890646623	0.004656485148838588	0.0006976609021398524
RandomForestClassifier	20	0.051885059901646206	0.0041896243723241865	0.006005593708583287	0.0011963492002224497
RandomForestClassifier	21	0.015895639147077287	0.0026753995331165385	0.004366193498883929	0.0005823408593812945
RandomForestClassifier	22	0.03152080944606236	0.0040643209683533426	0.005079473767961774	0.00082261473615558
RandomForestClassifier	23	0.051158394132341654	0.006292707367648376	0.00516683714730399	0.00036175480419581833
DecisionTreeClassifier	0	0.002072845186505999	0.0001744834700781025	0.003714220864432199	0.0003643497685539801
DecisionTreeClassifier	1	0.0018016270228794643	0.0003960733440529709	0.0030205249786376953	0.00048198876921616595
DecisionTreeClassifier	2	0.0021446432386125836	0.0002247255134336036	0.0035034247807094027	0.0006546728199929001
DecisionTreeClassifier	3	0.002437216894967215	0.0001803946273578489	0.0033762454986572266	0.00043617206649986076
DecisionTreeClassifier	4	0.0016429424285888672	0.0004399468396341549	0.0030016558510916574	0.0005328485463719831
DecisionTreeClassifier	5	0.0020765577043805805	0.00041971591982206165	0.0031444685799734934	0.0005790951138577413
DecisionTreeClassifier	6	0.002145665032523019	0.00035211583835566035	0.00314572879246303	0.00044038439562690807
DecisionTreeClassifier	7	0.002792290278843471	0.00024808719405521767	0.002942732402256557	0.0004027978037776718
AdaBoostClassifier	0	0.031174046652657644	0.003566755009131525	0.007009404046194894	0.0013944462497019986
AdaBoostClassifier	1	0.05493548938206264	0.006984607530137417	0.011362484523228236	0.0018787175252156058
AdaBoostClassifier	2	0.10895933423723493	0.009864171275204673	0.015041146959577287	0.002179466530676813
AdaBoostClassifier	3	0.20261011804853166	0.005199729077229357	0.02790665626525879	0.006713330433958743
GradientBoostingClassifier	0	0.018213953290666853	0.003278516710519692	0.003576040267944336	0.000676387344023762
GradientBoostingClassifier	1	0.03613056455339704	0.004525007014198256	0.004074573516845703	0.0005633400251444738
GradientBoostingClassifier	2	0.0635380744934082	0.00796887469516697	0.0035760743277413504	0.00031654377894759005
GradientBoostingClassifier	3	0.13017630577087402	0.007290607562913334	0.003934826169695173	0.0008269757824879578
GradientBoostingClassifier	4	0.016949892044067383	0.0037252138020972022	0.0030790737697056363	0.000619538620645698
GradientBoostingClassifier	5	0.03148586409432547	0.00328421751010503	0.003286872591291155	0.0004506689120471527
GradientBoostingClassifier	6	0.06660917827061244	0.006444667741138179	0.004094464438302177	0.0005630921187996142
GradientBoostingClassifier	7	0.14052479607718332	0.013226941785038604	0.0040793078286307195	0.0007739459440389518
GradientBoostingClassifier	8	0.019043990543910434	0.003173139054979397	0.003939492361886161	0.000624156758322083
GradientBoostingClassifier	9	0.03650627817426409	0.005460425575343216	0.0037275382450648715	0.0007071747785107342
GradientBoostingClassifier	10	0.07250635964529854	0.008228034747536335	0.0037208965846470426	0.0007073375313159144
GradientBoostingClassifier	11	0.13388974325997488	0.009952387038263361	0.0042264461517333984	0.0006525953971474989
GradientBoostingClassifier	12	0.019202402659824917	0.002122755702239497	0.003572225570678711	0.0005633509515303972
GradientBoostingClassifier	13	0.03144305092947824	0.00408626059836281	0.0030740669795445035	0.0006223959408473355
GradientBoostingClassifier	14	0.07012690816606794	0.0037209494283059535	0.003719534192766462	0.0007507029931118981
GradientBoostingClassifier	15	0.12612690244402205	0.010844187898696338	0.0035722596304757254	0.0006227240105148765
SMOTE__ExtraTreesClassifier	0	0.012153114591326033	0.0015967096636959382	0.004718644278390067	0.0005258428933474871
SMOTE__ExtraTreesClassifier	1	0.010724680764334542	0.002029588040266901	0.004433631896972656	0.0005622256315823897
SMOTE__ExtraTreesClassifier	2	0.01030111312866211	0.0019989880260425585	0.003714970179966518	0.0003663005045733516
SMOTE__ExtraTreesClassifier	3	0.010151011603219169	0.0019613993573924745	0.004041365214756557	0.0010810769571606923
