estimator		mean_fit_time	std_fit_time	mean_score_time	std_score_time
ExtraTreesClassifier	0	0.010382311684744698	0.0010878530636314707	0.004158360617501395	0.0005220627912400216
ExtraTreesClassifier	1	0.02042743137904576	0.003966321284922898	0.005516767501831055	0.000810889282543555
ExtraTreesClassifier	2	0.03268470082964216	0.0027047325871632846	0.006380319595336914	0.000919335804942428
ExtraTreesClassifier	3	0.009679181235177177	0.000861457648789175	0.00422109876360212	0.0008816469991201372
ExtraTreesClassifier	4	0.016676698412214006	0.0009548047503918466	0.004147563661847796	0.00022663268131928573
ExtraTreesClassifier	5	0.035035508019583564	0.0040930718795799	0.007037673677716937	0.0014972954005984553
ExtraTreesClassifier	6	0.010681595121111189	0.0023250003249115792	0.004377126693725586	0.0005780559754321928
ExtraTreesClassifier	7	0.020063808986118863	0.0035960224508005656	0.004594155720302037	0.0008702571486428305
ExtraTreesClassifier	8	0.035230704716273716	0.002532373715054798	0.006163426807948521	0.0008417510119695419
ExtraTreesClassifier	9	0.011229923793247767	0.0014880480432336793	0.003936222621372768	0.0003187983281999166
ExtraTreesClassifier	10	0.01722560610089983	0.0017177963339636113	0.004730054310389927	0.0006493087613020201
ExtraTreesClassifier	11	0.03657238824026925	0.004747393394459812	0.006592886788504464	0.0004205608130720654
ExtraTreesClassifier	12	0.010028021676199777	0.0013970849440523032	0.004012652805873326	0.00046848478096451774
ExtraTreesClassifier	13	0.0166318416595459	0.0014062675670454927	0.0047978333064488	0.0009992121460137486
ExtraTreesClassifier	14	0.031807150159563334	0.002726465232623286	0.006367989948817662	0.0014374239480612393
ExtraTreesClassifier	15	0.009667158126831055	0.0012204146536611813	0.0037306376865931918	0.00024679038874192866
ExtraTreesClassifier	16	0.0168285710471017	0.001802899303575694	0.004230090550013951	0.00036346449550527004
ExtraTreesClassifier	17	0.036834887095860074	0.004934135329394911	0.006730999265398298	0.0012567354945368047
ExtraTreesClassifier	18	0.009311437606811523	0.00045170345240410227	0.003723996026175363	0.0002503679498469605
ExtraTreesClassifier	19	0.021132162639072964	0.0030810212267660254	0.005081789834158761	0.0009101565730631571
ExtraTreesClassifier	20	0.03446575573512486	0.005632804313026034	0.006517853055681501	0.001137790510547411
ExtraTreesClassifier	21	0.010454790932791573	0.0018475798470555863	0.003938538687569755	0.00017309047429028317
ExtraTreesClassifier	22	0.019338880266462053	0.002973742392690827	0.005014794213431222	0.0007976228201154117
ExtraTreesClassifier	23	0.03300891603742327	0.0023755200934448216	0.0066606998443603516	0.0010653106205181717
RandomForestClassifier	0	0.01617400986807687	0.000700268488979295	0.003650597163609096	0.0004383795893409212
RandomForestClassifier	1	0.030510868344988142	0.002335601932240919	0.004223380770002093	0.00024473383627496276
RandomForestClassifier	2	0.06051952498299735	0.0030155098989501005	0.005871329988752093	0.0010305653841606037
RandomForestClassifier	3	0.017137629645211355	0.0025839054028237384	0.0038821356637137277	0.0006394561595278893
RandomForestClassifier	4	0.0311934266771589	0.0008096714174033182	0.004479408264160156	0.0004297920236801413
RandomForestClassifier	5	0.06179731232779367	0.004046355583636802	0.005947181156703404	0.0009826316193407166
RandomForestClassifier	6	0.016899381365094866	0.0026911137205461342	0.0037350314004080637	0.0007539342156198559
RandomForestClassifier	7	0.030053343091692244	0.002551297127622768	0.004222937992640904	0.0007995032065713585
RandomForestClassifier	8	0.06381944247654506	0.0058707523846588975	0.005664416721888951	0.0007273494876272114
RandomForestClassifier	9	0.018271889005388533	0.002972658010404121	0.004303421292986188	0.0007964901847064424
RandomForestClassifier	10	0.03150991031101772	0.0023787194237219586	0.004729849951607841	0.0005859183978349714
RandomForestClassifier	11	0.0660034247807094	0.007359453361409484	0.005877324513026646	0.0007447004845930863
