estimator		mean_fit_time	std_fit_time	mean_score_time	std_score_time
ExtraTreesClassifier	0	0.007860558373587472	0.0005170811278760577	0.004152740750994001	0.0003511672568687753
ExtraTreesClassifier	1	0.01316901615687779	0.000781432361908702	0.0036536966051374164	0.00034740385549775806
ExtraTreesClassifier	2	0.027602331978934153	0.0022193697712600017	0.006148372377668109	0.0010596197672337487
ExtraTreesClassifier	3	0.010154894420078822	0.0020177808623568732	0.004223789487566266	0.0009600760683995717
ExtraTreesClassifier	4	0.017430271421160017	0.003037523897477599	0.0040743350982666016	0.000564253405372666
ExtraTreesClassifier	5	0.0280632632119315	0.0026621081925231414	0.005379983357020787	0.0009502400117159741
ExtraTreesClassifier	6	0.009524788175310408	0.0016567102705184163	0.003887993948800223	0.0009321241369221997
ExtraTreesClassifier	7	0.017547266823904856	0.0025415411581372407	0.004762342997959682	0.0009725565541542147
ExtraTreesClassifier	8	0.028840269361223494	0.001544911196644324	0.004882676260811942	0.00037176013030987244
ExtraTreesClassifier	9	0.007825034005301339	0.0006118371015281925	0.003574575696672712	0.0001763407761137767
ExtraTreesClassifier	10	0.014752456120082311	0.001373415486209125	0.003787994384765625	0.00024910655635095854
ExtraTreesClassifier	11	0.028259686061314175	0.002014561285377534	0.004936184201921735	0.0004961503713022446
ExtraTreesClassifier	12	0.009509359087262834	0.0019091414022985931	0.003938981464930943	0.0007257037770095684
ExtraTreesClassifier	13	0.01376100948878697	0.0019434856837883087	0.004004410334995815	0.0007093354246341056
ExtraTreesClassifier	14	0.027475697653634206	0.0036217599214759455	0.005155835832868304	0.0008392680712581118
ExtraTreesClassifier	15	0.008166960307529994	0.0014076618484062241	0.003719329833984375	0.0005224781077224488
ExtraTreesClassifier	16	0.014943156923566545	0.0025570566826803	0.004370042255946568	0.0008029984436091722
ExtraTreesClassifier	17	0.026729379381452287	0.002303610436938484	0.005177668162754604	0.0011870294919096229
ExtraTreesClassifier	18	0.008878776005336217	0.0016909435283625177	0.0034412997109549387	0.0006786029578771761
ExtraTreesClassifier	19	0.018056937626429966	0.003143186389731198	0.004229170935494559	0.0007403932243767832
ExtraTreesClassifier	20	0.031852585928780694	0.00454647022564574	0.005151953016008649	0.0005172604508769141
ExtraTreesClassifier	21	0.008581672395978655	0.0005629174442709712	0.0031434467860630582	0.0003510442240807996
ExtraTreesClassifier	22	0.015380416597638811	0.002166276541828704	0.00392988749912807	0.0004950671835285949
ExtraTreesClassifier	23	0.02769786970955985	0.001140146624314597	0.004798003605433873	0.00038076044700978683
RandomForestClassifier	0	0.01122910635811942	0.001228052722093295	0.0035713400159563336	0.00017507642136198266
RandomForestClassifier	1	0.020062548773629323	0.0009406623492253864	0.0037755625588553293	0.0003744641274252609
RandomForestClassifier	2	0.04411465781075614	0.007477129490026733	0.005788905279976981	0.0013070317614319092
RandomForestClassifier	3	0.01202566283089774	0.001974629824405849	0.0033566951751708984	0.0007418492072272226
RandomForestClassifier	4	0.022362947463989258	0.001650039736906481	0.00421973637172154	0.0006490198590980769
RandomForestClassifier	5	0.04167515890938895	0.0042422484330529005	0.005366291318620954	0.0006431479499090339
RandomForestClassifier	6	0.011712755475725447	0.0013294524980051322	0.0032887799399239676	0.00037007109101780855
RandomForestClassifier	7	0.02409628459385463	0.004277506060524791	0.004658733095441546	0.0009661540127666404
RandomForestClassifier	8	0.04611137935093471	0.007665030047227928	0.005863973072596959	0.0003528694551465126
RandomForestClassifier	9	0.010511977331978934	0.0003377497313997067	0.00342317989894322	0.00032271249490306873
RandomForestClassifier	10	0.02003584589276995	0.0005511291079156431	0.0037906510489327566	0.00036438483802489745
RandomForestClassifier	11	0.040134974888392856	0.0029425563430545564	0.004934651511056083	0.0005603825104707891
RandomForestClassifier	12	0.011371203831263952	0.0022328800170403375	0.003718852996826172	0.0005922272667540685
RandomForestClassifier	13	0.0211789608001709	0.00344270459450947	0.0037916387830461773	0.00036477429775460006
RandomForestClassifier	14	0.039360489164079936	0.003118906785583866	0.00486445426940918	0.0003527150815944247
RandomForestClassifier	15	0.011454445975167411	0.0014760878526716965	0.003503084182739258	0.00038257793403441643
RandomForestClassifier	16	0.0205317565373012	0.00047293223605296127	0.003718852996826172	0.0002457738904384048
RandomForestClassifier	17	0.038559164319719584	0.0006066931590623911	0.004789113998413086	0.00024609305252921244
RandomForestClassifier	18	0.011303867612566267	0.00036993387763227216	0.0030759062085832867	0.0003208615718985294
RandomForestClassifier	19	0.02287844249180385	0.0024480877997424193	0.004298959459577288	0.0006595422466342226
RandomForestClassifier	20	0.04256350653512137	0.003681302381291377	0.0050732748849051336	0.0006756256883362674
RandomForestClassifier	21	0.012601069041660853	0.001827914207672711	0.0038627896990094867	0.0005784112186344219
RandomForestClassifier	22	0.023390395300728933	0.0029611404688477316	0.004076310566493443	0.0006231800871079888
RandomForestClassifier	23	0.04657323019845145	0.007616265892963046	0.00494211060660226	0.00032385944211849125
DecisionTreeClassifier	0	0.0019778524126325336	0.00036491529824124897	0.003071205956595285	0.00017514635888335974
DecisionTreeClassifier	1	0.00164273806980678	0.00022623862709250073	0.002790689468383789	0.0003694430213059508
DecisionTreeClassifier	2	0.0017168521881103516	0.00025040849396881765	0.0026470933641706195	0.00034852180214179804
DecisionTreeClassifier	3	0.0015738351004464285	0.0003191591848422491	0.0027888502393450055	0.0004519805390214011
DecisionTreeClassifier	4	0.0017889227185930525	0.0004546852196681879	0.0031502587454659598	0.0007461982496216737
DecisionTreeClassifier	5	0.0014320101056780135	0.00032188717484428535	0.002861942563738142	0.00035204993422769396
DecisionTreeClassifier	6	0.0020839827401297434	0.0003350833434803613	0.0035023008074079242	0.0005989585136730698
DecisionTreeClassifier	7	0.002011537551879883	0.00026893712346020307	0.0033787318638392855	0.0005216602224495175
AdaBoostClassifier	0	0.030688013349260603	0.0038662576025818656	0.008009263447352819	0.0012840429224573516
