estimator		mean_fit_time	std_fit_time	mean_score_time	std_score_time
ExtraTreesClassifier	0	0.007865769522530692	0.00044270647707711947	0.003790514809744699	0.0003673975126480131
ExtraTreesClassifier	1	0.015593290328979492	0.0027149085060867895	0.004782506397792271	0.0006389380731517313
ExtraTreesClassifier	2	0.02738213539123535	0.00286275509499876	0.004862989698137555	0.0007394163858077536
ExtraTreesClassifier	3	0.008587837219238281	0.001778754794309021	0.003936801637922015	0.0007263138320886142
ExtraTreesClassifier	4	0.013661248343331473	0.0006459963717600222	0.003952605383736747	0.00034096088148584527
ExtraTreesClassifier	5	0.028447185243879045	0.004504283131701403	0.0051661559513637	0.0007810543043795545
ExtraTreesClassifier	6	0.00831753867013114	0.0006554657527281192	0.0032947404044015066	0.0002467068820620696
ExtraTreesClassifier	7	0.013474225997924805	0.0003323908765712932	0.0038319996425083707	0.0007457516015263224
ExtraTreesClassifier	8	0.0272892883845738	0.0016581552098774187	0.0050847530364990234	0.0009042376934741712
ExtraTreesClassifier	9	0.008228131702968053	0.0007083494079662772	0.003574166979108538	0.0005638738791283317
ExtraTreesClassifier	10	0.01437415395464216	0.0015060180063535455	0.003720998764038086	0.00024654510089893404
ExtraTreesClassifier	11	0.031698805945260186	0.0060122475050587345	0.005219629832676479	0.0005876611345434961
ExtraTreesClassifier	12	0.00802203587123326	0.0011417951163970202	0.003360373633248465	0.0003538716892002981
ExtraTreesClassifier	13	0.013952016830444336	0.0018576180718178701	0.004084212439400809	0.0008235364150503821
ExtraTreesClassifier	14	0.024494273321969167	0.000850006500161732	0.004881007330758231	0.00034709798207145404
ExtraTreesClassifier	15	0.007445505687168666	0.0008655299206639562	0.003218855176653181	0.00025052616493496303
ExtraTreesClassifier	16	0.014450175421578544	0.003414527674108615	0.003873791013445173	0.00037009996694488206
ExtraTreesClassifier	17	0.024510962622506276	0.0013674070149293852	0.005021401814052037	0.000524081468985236
ExtraTreesClassifier	18	0.00886603764125279	0.0013041724072552553	0.003806318555559431	0.0005983982884640151
ExtraTreesClassifier	19	0.015155179159981864	0.001855631858627898	0.004075016294206891	0.0004941977441426298
ExtraTreesClassifier	20	0.031217302594866072	0.005659345057733735	0.006065743310110909	0.0015563766309405736
ExtraTreesClassifier	21	0.009670495986938477	0.0022003264947341276	0.004014594214303153	0.0006083563468214427
ExtraTreesClassifier	22	0.0138768127986363	0.0004338966399968794	0.0035848617553710938	0.00017147877608870854
